Timestamp,Frame#,InferenceTime(ms),Flood_Lat,Flood_Lon
2025-10-28 11:36:18,45,11.23,12.97243,77.59459
2025-10-28 11:36:18,46,11.06,12.97244,77.59459
2025-10-28 11:36:18,47,11.33,12.97245,77.59459
2025-10-28 11:36:18,48,11.01,12.97245,77.59459
2025-10-28 11:36:18,49,11.01,12.97214,77.59459
2025-10-28 11:36:18,50,11.01,12.97213,77.59459
2025-10-28 11:36:18,51,11.26,12.97212,77.59459
2025-10-28 11:36:18,52,10.99,12.97212,77.59459
2025-10-28 11:36:18,53,11.27,12.97211,77.59459
2025-10-28 11:36:18,54,10.96,12.97214,77.59459
2025-10-28 11:36:18,55,10.99,12.97245,77.59459
2025-10-28 11:36:18,56,11.02,12.97245,77.59459
2025-10-28 11:36:18,57,11.04,12.97246,77.59459
2025-10-28 11:36:18,58,11.03,12.97244,77.59459
2025-10-28 11:36:18,59,11.00,12.97244,77.59459
2025-10-28 11:36:18,60,11.27,12.97245,77.59459
2025-10-28 11:36:18,61,11.19,12.97246,77.59459
2025-10-28 11:36:18,62,11.23,12.97250,77.59459
2025-10-28 11:36:18,63,11.01,12.97250,77.59459
2025-10-28 11:36:18,64,11.27,12.97252,77.59459
2025-10-28 11:36:18,65,11.19,12.97159,77.59459
2025-10-28 11:36:18,66,12.53,12.97159,77.59459
2025-10-28 11:36:18,67,11.21,12.97159,77.59459
2025-10-28 11:36:18,68,11.16,12.97159,77.59459
2025-10-28 11:36:18,69,17.62,12.97159,77.59459
2025-10-28 11:36:19,70,11.33,12.97159,77.59459
2025-10-28 11:36:19,71,11.31,12.97159,77.59459
2025-10-28 11:36:19,72,11.40,12.97159,77.59459
2025-10-28 11:36:19,73,11.31,12.97159,77.59459
2025-10-28 11:36:19,74,11.12,12.97159,77.59459
2025-10-28 11:36:19,75,11.34,12.97159,77.59459
2025-10-28 11:36:19,76,11.34,12.97159,77.59459
2025-10-28 11:36:19,77,11.57,12.97159,77.59459
2025-10-28 11:36:19,78,11.59,12.97159,77.59459
2025-10-28 11:36:19,79,11.31,12.97159,77.59459
2025-10-28 11:36:19,80,11.55,12.97159,77.59459
2025-10-28 11:36:19,81,11.51,12.97159,77.59459
2025-10-28 11:36:19,82,11.50,12.97159,77.59459
2025-10-28 11:36:19,83,11.50,12.97159,77.59459
2025-10-28 11:36:19,84,11.52,12.97174,77.59459
2025-10-28 11:36:19,85,11.25,12.97178,77.59459
2025-10-28 11:36:19,86,11.44,12.97174,77.59459
2025-10-28 11:36:19,87,11.47,12.97174,77.59459
2025-10-28 11:36:19,88,11.48,12.97159,77.59459
2025-10-28 11:36:19,89,11.49,12.97159,77.59459
2025-10-28 11:36:19,90,11.50,12.97159,77.59459
2025-10-28 11:36:19,91,11.50,12.97159,77.59459
2025-10-28 11:36:19,92,11.48,12.97159,77.59459
2025-10-28 11:36:19,93,11.47,12.97159,77.59459
2025-10-28 11:36:19,94,17.82,12.97173,77.59459
2025-10-28 11:36:19,95,11.72,12.97174,77.59459
2025-10-28 11:36:19,96,11.53,12.97174,77.59459
2025-10-28 11:36:19,97,11.34,12.97169,77.59459
2025-10-28 11:36:19,98,11.50,12.97159,77.59459
2025-10-28 11:36:19,99,11.53,12.97159,77.59459
2025-10-28 11:36:19,100,11.41,12.97159,77.59459
2025-10-28 11:36:19,101,11.44,12.97159,77.59459
2025-10-28 11:36:19,102,11.36,12.97159,77.59459
2025-10-28 11:36:19,103,11.57,12.97159,77.59459
2025-10-28 11:36:19,104,11.61,12.97168,77.59459
2025-10-28 11:36:19,105,11.36,12.97168,77.59459
2025-10-28 11:36:19,106,11.50,12.97173,77.59459
2025-10-28 11:36:19,107,11.40,12.97177,77.59459
2025-10-28 11:36:19,108,11.38,12.97177,77.59459
2025-10-28 11:36:19,109,11.54,12.97174,77.59459
2025-10-28 11:36:19,110,11.31,12.97174,77.59459
2025-10-28 11:36:20,111,11.34,12.97175,77.59459
2025-10-28 11:36:20,112,11.37,12.97172,77.59459
2025-10-28 11:36:20,113,11.44,12.97170,77.59459
2025-10-28 11:36:20,114,11.41,12.97169,77.59459
2025-10-28 11:36:20,115,11.44,12.97170,77.59459
2025-10-28 11:36:20,116,11.39,12.97170,77.59459
2025-10-28 11:36:20,117,11.51,12.97168,77.59459
2025-10-28 11:36:20,118,18.38,12.97169,77.59459
2025-10-28 11:36:20,119,11.75,12.97167,77.59459
2025-10-28 11:36:20,120,11.42,12.97167,77.59459
2025-10-28 11:36:20,121,11.42,12.97168,77.59459
2025-10-28 11:36:20,122,11.51,12.97171,77.59459
2025-10-28 11:36:20,123,11.40,12.97171,77.59459
2025-10-28 11:36:20,124,11.45,12.97174,77.59459
2025-10-28 11:36:20,125,11.35,12.97174,77.59459
2025-10-28 11:36:20,126,11.32,12.97175,77.59459
2025-10-28 11:36:20,127,11.37,12.97175,77.59459
2025-10-28 11:36:20,128,11.37,12.97174,77.59459
2025-10-28 11:36:20,129,11.41,12.97159,77.59459
2025-10-28 11:36:20,130,11.47,12.97159,77.59459
2025-10-28 11:36:20,131,11.65,12.97168,77.59459
2025-10-28 11:36:20,132,11.33,12.97172,77.59459
2025-10-28 11:36:20,133,11.41,12.97174,77.59459
2025-10-28 11:36:20,134,11.43,12.97174,77.59459
2025-10-28 11:36:20,135,11.39,12.97175,77.59459
2025-10-28 11:36:20,136,11.47,12.97175,77.59459
2025-10-28 11:36:20,137,11.40,12.97172,77.59459
2025-10-28 11:36:20,138,11.51,12.97170,77.59459
2025-10-28 11:36:20,139,11.31,12.97172,77.59459
2025-10-28 11:36:20,140,11.39,12.97172,77.59459
2025-10-28 11:36:20,141,11.51,12.97179,77.59459
2025-10-28 11:36:20,142,18.54,12.97174,77.59459
2025-10-28 11:36:20,143,11.38,12.97176,77.59459
2025-10-28 11:36:20,144,11.44,12.97174,77.59459
2025-10-28 11:36:20,145,11.39,12.97170,77.59459
2025-10-28 11:36:20,146,11.45,12.97170,77.59459
2025-10-28 11:36:20,147,11.45,12.97168,77.59459
2025-10-28 11:36:20,148,11.39,12.97169,77.59459
2025-10-28 11:36:20,149,11.40,12.97171,77.59459
2025-10-28 11:36:21,150,11.40,12.97169,77.59459
2025-10-28 11:36:21,151,11.41,12.97159,77.59459
2025-10-28 11:36:21,152,11.44,12.97159,77.59459
2025-10-28 11:36:21,153,11.45,12.97159,77.59459
2025-10-28 11:36:21,154,11.44,12.97159,77.59459
2025-10-28 11:36:21,155,11.39,12.97159,77.59459
2025-10-28 11:36:21,156,11.38,12.97159,77.59459
2025-10-28 11:36:21,157,11.41,12.97159,77.59459
2025-10-28 11:36:21,158,11.46,12.97159,77.59459
2025-10-28 11:36:21,159,11.38,12.97159,77.59459
2025-10-28 11:36:21,160,11.43,12.97159,77.59459
2025-10-28 11:36:21,161,11.43,12.97159,77.59459
2025-10-28 11:36:21,162,11.35,12.97159,77.59459
2025-10-28 11:36:21,163,11.48,12.97159,77.59459
2025-10-28 11:36:21,164,11.41,12.97159,77.59459
2025-10-28 11:36:21,165,11.39,12.97159,77.59459
2025-10-28 11:36:21,166,15.24,12.97159,77.59459
2025-10-28 11:36:21,167,11.63,12.97159,77.59459
2025-10-28 11:36:21,168,11.41,12.97159,77.59459
2025-10-28 11:36:21,169,11.40,12.97159,77.59459
2025-10-28 11:36:21,170,11.52,12.97159,77.59459
2025-10-28 11:36:21,171,11.41,12.97159,77.59459
2025-10-28 11:36:21,172,11.39,12.97159,77.59459
2025-10-28 11:36:21,173,11.38,12.97159,77.59459
2025-10-28 11:36:21,174,11.45,12.97159,77.59459
2025-10-28 11:36:21,175,11.40,12.97159,77.59459
2025-10-28 11:36:21,176,11.38,12.97159,77.59459
2025-10-28 11:36:21,177,11.42,12.97159,77.59459
2025-10-28 11:36:21,178,11.38,12.97159,77.59459
2025-10-28 11:36:21,179,11.40,12.97159,77.59459
2025-10-28 11:36:21,180,11.33,12.97159,77.59459
2025-10-28 11:36:21,181,11.26,12.97159,77.59459
2025-10-28 11:36:21,182,11.25,12.97159,77.59459
2025-10-28 11:36:21,183,11.40,12.97159,77.59459
2025-10-28 11:36:21,184,11.79,12.97170,77.59459
2025-10-28 11:36:21,185,11.57,12.97168,77.59459
2025-10-28 11:36:21,186,11.31,12.97159,77.59459
2025-10-28 11:36:21,187,11.27,12.97159,77.59459
2025-10-28 11:36:21,188,11.32,12.97159,77.59459
2025-10-28 11:36:21,189,11.36,12.97169,77.59459
2025-10-28 11:36:22,190,19.46,12.97173,77.59459
2025-10-28 11:36:22,191,11.33,12.97171,77.59459
2025-10-28 11:36:22,192,11.50,12.97168,77.59459
2025-10-28 11:36:22,193,11.27,12.97159,77.59459
2025-10-28 11:36:22,194,11.22,12.97159,77.59459
2025-10-28 11:36:22,195,11.54,12.97159,77.59459
